"","UW_Date","exposure_id","tenure","pet_gender","pet_de_sexed","pet_de_sexed_age","pet_is_switcher","nb_policy_first_inception_date","pet_age_months","nb_contribution","nb_excess","nb_address_type_adj","nb_suburb","nb_postcode","nb_state","person_dob","nb_contribution_excess","owner_age_years","nb_number_of_breeds","nb_average_breed_size","nb_breed_type","nb_breed_trait","nb_breed_name_unique","nb_breed_name_unique_concat","is_multi_pet_plan","lead_date_day","quote_date","quote_time_group","exposure_id_1","earned_units","Total_Earned","claim_nb","Total_claim_amount","Total_claim_paid","claim_freq","sa2_code","qi","density","severity","frequency","pet_is_male","nb_address_type_adj_numerical","nb_state_num","nb_breed_type_num","nb_breed_trait_num","is_multi_pet_plan_num","quote_time_group_num","size_encoding","owner_x_pet_age","age_breed_interaction","age_breed_interaction_bins","person_age","person_age_group","pet_age_year","nb_breed_trait_num_encoded"
"52",2024-03-01,"exposure_dea90908-0133-47b4-bd0b-2dddc82f205b",1,"female","false","","",2024-01-31,7,90,0,"House","Charlemont","3217","VIC",1972-01-19,900,52,1,2,"unnamed cross","unknown","siberian husky cross","siberian husky cross","false",1970-01-01,2024-02-01,"Afternoon (12:00 - 17:59)","exposure_dea90908-0133-47b4-bd0b-2dddc82f205b",0,1,0,0,0,0,"203021042","Poor",619.5,NA,0,0,2,7,4,19,1,1,1,3,10,3,52,3,0.583333333333333,14
"53",2024-03-01,"exposure_e302b6ad-50c5-4411-82dc-cbae96362564",4,"male","false","","",2023-11-11,3,80,100,"House","Berkeley Vale","2261","NSW",1994-05-06,80100,29,1,2,"purebred","water dog","lagotto romagnolo","lagotto romagnolo","false",1970-01-01,2023-11-08,"Evening (18:00 - 23:59)","exposure_e302b6ad-50c5-4411-82dc-cbae96362564",0,2,0,0,0,0,"102011041","Poor",786.3,NA,0,1,2,2,3,20,1,2,1,1,6,2,30,2,0.25,8
"54",2024-03-01,"exposure_429da788-4f67-47d2-a137-47bf21cff7c1",5,"female","false","","",2023-10-26,19,80,100,"Apartment","Saint Albans","3021","VIC",1995-09-26,80100,28,1,2,"purebred","terrier","miniature bull terrier","miniature bull terrier","true",1970-01-01,2023-10-27,"Late Night (00:00 - 04:59)","exposure_429da788-4f67-47d2-a137-47bf21cff7c1",0,2,0,0,0,0,"213011332","Poor",1698.6,NA,0,0,1,7,3,17,2,3,1,3,10,8,29,2,1.58333333333333,3
"55",2024-03-01,"exposure_072a7fc1-1a22-4b39-b1ef-bb018d253295",4,"female","false","","",2023-11-08,5,100,100,"House","Chirnside Park","3116","VIC",1964-11-04,100100,59,1,2,"purebred","brachycephalic","staffordshire bull terrier","staffordshire bull terrier","false",1970-01-01,2023-11-09,"Morning (05:00 - 11:59)","exposure_072a7fc1-1a22-4b39-b1ef-bb018d253295",0,2,1,98.7272727272727,7.81818181818182,0.5,"211021262","Poor",221.6,4.59236122769551,0.5,0,2,7,3,2,1,4,1,2,10,2,59,3,0.416666666666667,10
"56",2024-03-01,"exposure_b237e9f0-3c1b-4a6f-a727-2ba417ad6879",4,"male","false","","",2023-11-16,6,90,100,"House","Long Gully","3550","VIC",1967-06-20,90100,56,1,1,"unnamed cross","unknown","jack russell terrier cross","jack russell terrier cross","true",1970-01-01,2023-11-17,"Morning (05:00 - 11:59)","exposure_b237e9f0-3c1b-4a6f-a727-2ba417ad6879",0,2,0,0,0,0,"202011018","Poor",909.5,NA,0,1,2,7,4,19,2,4,1,2,6,2,57,3,0.5,14
"57",2024-03-01,"exposure_74fb4a3f-0708-404b-ba0a-d688bda69ce3",1,"male","false","","",2024-02-15,3,80,100,"House","Reservoir","3073","VIC",1968-02-04,80100,56,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2024-02-16,"Late Night (00:00 - 04:59)","exposure_74fb4a3f-0708-404b-ba0a-d688bda69ce3",0,0.482758620689655,0,0,0,0,"209021207","Poor",NA,NA,0,1,2,7,3,4,1,3,1,1,6,2,56,3,0.25,6
"58",2024-03-01,"exposure_d0c61f0a-e5cf-472d-aa1b-4a9ccd7913a1",1,"male","true","7-12 mo","",2024-02-11,18,100,100,"House","Keysborough","3173","VIC",1983-09-18,100100,40,1,1,"cross","","maltipoo","maltipoo","false",1970-01-01,2024-02-12,"Morning (05:00 - 11:59)","exposure_d0c61f0a-e5cf-472d-aa1b-4a9ccd7913a1",0,0.53735632183908,0,0,0,0,"212041314","Good",NA,NA,0,1,2,7,1,1,1,4,1,4,10,4,41,3,1.5,13
"59",2024-03-01,"exposure_c584b471-757b-42ef-9aac-422800a072dc",1,"male","true","2+ yr","",2024-02-13,39,80,0,"House","Flora Hill","3550","VIC",2006-01-03,800,18,1,3,"unnamed cross","unknown","greyhound cross","greyhound cross","true",1970-01-01,2024-02-13,"Morning (05:00 - 11:59)","exposure_c584b471-757b-42ef-9aac-422800a072dc",0,0.551724137931035,0,0,0,0,"202011018","Poor",909.5,NA,0,1,2,7,4,19,2,4,1,4,10,24,18,1,3.25,14
"60",2024-03-01,"exposure_655694d5-7f22-4e54-90e3-5f13bd17c563",3,"female","false","","",2023-12-28,15,80,100,"House","Springwood","4127","QLD",2004-04-05,80100,19,1,1,"unnamed cross","unknown","maltese cross","maltese cross","false",1970-01-01,2023-12-29,"Evening (18:00 - 23:59)","exposure_655694d5-7f22-4e54-90e3-5f13bd17c563",6.93889390390723e-17,2,0,0,0,0,"303031064","Poor",263.1,NA,0,0,2,4,4,19,1,2,1,2,10,3,20,2,1.25,14
"61",2024-03-01,"exposure_4af91dcf-d27f-41af-b91c-879cd33b0022",5,"female","true","7-12 mo","",2023-10-26,43,80,0,"House","Cumbalum","2478","NSW",1981-07-04,800,42,1,3,"designerbreed","water dog","labradoodle","labradoodle","false",1970-01-01,2023-10-27,"Morning (05:00 - 11:59)","exposure_4af91dcf-d27f-41af-b91c-879cd33b0022",0,2,0,0,0,0,"112011236","Poor",518.7,NA,0,0,2,2,2,20,1,4,1,10,10,26,43,3,3.58333333333333,8
"62",2024-03-01,"exposure_9ce4137d-6e39-4ff3-a284-19f57b8c5c11",1,"male","false","","",2024-02-17,4,80,0,"House","Logan Village","4207","QLD",1992-01-21,800,32,1,2,"purebred","collie related","australian shepherd","australian shepherd","false",1970-01-01,2024-02-18,"Evening (18:00 - 23:59)","exposure_9ce4137d-6e39-4ff3-a284-19f57b8c5c11",0,0.413793103448276,0,0,0,0,"309071254","Poor",33.8,NA,0,1,2,4,3,4,1,2,1,1,8,2,32,2,0.333333333333333,6
"63",2024-03-01,"exposure_b735cae0-003d-4d1c-9b50-127253283727",1,"female","false","","",2024-02-27,7,80,100,"House","Hawthorn East","3123","VIC",1997-07-28,80100,26,1,1,"purebred","terrier","silky terrier","silky terrier","false",1970-01-01,2024-02-28,"Morning (05:00 - 11:59)","exposure_b735cae0-003d-4d1c-9b50-127253283727",0,0.0689655172413793,0,0,0,0,"207011150","Poor",3019.9,NA,0,0,2,7,3,17,1,4,1,2,7,2,27,2,0.583333333333333,3
"64",2024-03-01,"exposure_078e8d50-6298-4d53-b8fb-87136cd80f0e",2,"male","false","","",2024-01-01,13,100,100,"House","Frankston South","3199","VIC",1972-01-04,100100,52,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","true",1970-01-01,2024-01-02,"Afternoon (12:00 - 17:59)","exposure_078e8d50-6298-4d53-b8fb-87136cd80f0e",0,1.0565988353072,0,0,0,0,"214011371","Poor",2078.7,NA,0,1,2,7,3,16,2,1,1,4,10,3,52,3,1.08333333333333,11
"65",2024-03-01,"exposure_36e00aaf-a458-4443-8d6a-515e1078101a",1,"male","true","4-6 mo","",2024-02-12,16,80,0,"House","Blair Athol","2560","NSW",1983-10-31,800,40,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","false",1970-01-01,2024-02-13,"Morning (05:00 - 11:59)","exposure_36e00aaf-a458-4443-8d6a-515e1078101a",0,0.586206896551724,0,0,0,0,"107021135","Poor",0,NA,0,1,2,2,3,16,1,4,1,4,10,4,40,3,1.33333333333333,11
"66",2024-03-01,"exposure_5e6de610-644b-482b-ada6-e0e461b2f8bb",1,"male","true","4-6 mo","",2024-02-20,10,100,100,"House","Smithfield Plains","5114","SA",1994-02-16,100100,30,2,1,"cross","cross","cross","dachshundminiature smooth haired, cavalier king charles spaniel","true",1970-01-01,2024-02-19,"Afternoon (12:00 - 17:59)","exposure_5e6de610-644b-482b-ada6-e0e461b2f8bb",0,0.310344827586207,0,0,0,0,"401021003","Acceptable",19.6,NA,0,1,2,5,1,5,2,1,1,2,10,2,30,2,0.833333333333333,5
"67",2024-03-01,"exposure_f03e5a0d-19d5-4a62-a9ee-637ffb78437e",5,"male","true","1-2 yr","",2023-10-26,29,80,100,"Apartment","Saint Albans","3021","VIC",1995-09-26,80100,28,2,2.5,"cross","cross","cross","bull terrier cross, kelpie","true",1970-01-01,2023-10-27,"Late Night (00:00 - 04:59)","exposure_f03e5a0d-19d5-4a62-a9ee-637ffb78437e",0,2,0,0,0,0,"213011332","Poor",1698.6,NA,0,1,1,7,1,5,2,3,0,5,10,15,29,2,2.41666666666667,5
"68",2024-03-01,"exposure_3abd3537-0177-4635-9b16-0b6db90af7cd",1,"male","true","7-12 mo","",2024-02-16,106,80,100,"House","Varsity Lakes","4227","QLD",1969-01-21,80100,55,1,1,"purebred","terrier","jack russell terrier","jack russell terrier","false",1970-01-01,2024-02-17,"Late Night (00:00 - 04:59)","exposure_3abd3537-0177-4635-9b16-0b6db90af7cd",0,0.448275862068966,0,0,0,0,"309051245","Poor",1150.8,NA,0,1,2,4,3,17,1,3,1,10,10,22,55,3,8.83333333333333,3
"69",2024-03-01,"exposure_9ee6a8cd-e691-4185-8608-3d9c79e2d6de",2,"male","false","","",2024-01-26,2,80,100,"Apartment","Bondi Beach","2026","NSW",1958-03-26,80100,65,1,2,"purebred","terrier","miniature bull terrier","miniature bull terrier","false",1970-01-01,2024-01-27,"Morning (05:00 - 11:59)","exposure_9ee6a8cd-e691-4185-8608-3d9c79e2d6de",0,1.16129032258065,0,0,0,0,"118011339","Poor",7911.6,NA,0,1,1,2,3,17,1,4,1,1,4,1,66,4,0.166666666666667,3
"70",2024-03-01,"exposure_beab03ea-0bf0-447e-8a2c-bf0d4df500ca",5,"female","true","7-12 mo","",2023-10-29,18,80,100,"House","Hughesdale","3166","VIC",1972-12-08,80100,50,1,1,"cross","","spoodle","spoodle","false",1970-01-01,2023-10-29,"Morning (05:00 - 11:59)","exposure_beab03ea-0bf0-447e-8a2c-bf0d4df500ca",0,2,0,0,0,0,"208021180","Poor",3947.7,NA,0,0,2,7,1,1,1,4,1,5,10,4,51,3,1.5,13
"71",2024-03-01,"exposure_c6f4015e-5431-428a-a5eb-037217c3113d",1,"female","false","","",2024-02-26,2,90,100,"House","Osborne","5017","SA",1984-06-20,90100,39,1,2,"purebred","brachycephalic","staffordshire bull terrier","staffordshire bull terrier","false",1970-01-01,2024-02-27,"Evening (18:00 - 23:59)","exposure_c6f4015e-5431-428a-a5eb-037217c3113d",0,0.103448275862069,0,0,0,0,"404021100","Acceptable",1028.6,NA,0,0,2,5,3,2,1,2,1,1,4,1,40,3,0.166666666666667,10
"72",2024-03-01,"exposure_fcab8bce-fc60-42c9-b86b-bcee373ab9c4",3,"female","false","","",2023-12-14,2,80,100,"House","Cronulla","2230","NSW",2000-03-10,80100,23,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2023-12-15,"Morning (05:00 - 11:59)","exposure_fcab8bce-fc60-42c9-b86b-bcee373ab9c4",0,1.65265804597701,1,191.581818181818,67.6363636363636,0.605085850901978,"128011528","Good",NA,5.25531496636706,0.605085850901978,0,2,2,2,20,1,4,1,1,2,1,24,2,0.166666666666667,8
"73",2024-03-01,"exposure_c6717954-8ade-459d-b413-a9947d9b23b8",2,"male","true","4-6 mo","",2024-01-20,5,80,100,"House","Frankston South","3199","VIC",1979-01-15,80100,45,1,2,"unnamed cross","unknown","kelpie cross","kelpie cross","false",1970-01-01,2024-01-21,"Morning (05:00 - 11:59)","exposure_c6717954-8ade-459d-b413-a9947d9b23b8",0,1.21943573667712,0,0,0,0,"214011371","Poor",2078.7,NA,0,1,2,7,4,19,1,4,1,2,10,2,45,3,0.416666666666667,14
"74",2024-03-01,"exposure_05643648-90a4-408c-9871-114099ae4005",2,"male","false","","",2024-01-07,2,100,100,"House","Bellevue Hill","2023","NSW",1988-10-18,100100,35,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-01-08,"Afternoon (12:00 - 17:59)","exposure_05643648-90a4-408c-9871-114099ae4005",0,1.00862068965517,0,0,0,0,"118011343","Good",NA,NA,0,1,2,2,3,10,1,1,1,1,6,2,36,2,0.166666666666667,9
"75",2024-03-01,"exposure_7822a248-fd56-4b72-9d38-bb302d9150b6",4,"male","true","4-6 mo","",2023-11-07,26,80,0,"House","Bundanoon","2578","NSW",1969-02-17,800,54,1,1,"purebred","teckel","dachshundminiature smooth haired","dachshundminiature smooth haired","false",1970-01-01,2023-11-07,"Evening (18:00 - 23:59)","exposure_7822a248-fd56-4b72-9d38-bb302d9150b6",0,1.34195402298851,0,0,0,0,"114021289","Poor",5.2,NA,0,1,2,2,3,16,1,2,1,8,10,6,55,3,2.16666666666667,11
"76",2024-03-01,"exposure_788f763d-8fb4-4fcb-9c29-6635c7827d0c",1,"female","true","2+ yr","",2024-02-14,114,80,0,"House","Unanderra","2526","NSW",1961-06-16,800,62,1,1,"unnamed cross","unknown","maltese cross","maltese cross","false",1970-01-01,2024-02-15,"Afternoon (12:00 - 17:59)","exposure_788f763d-8fb4-4fcb-9c29-6635c7827d0c",0,0.517241379310345,0,0,0,0,"107011130","Good",NA,NA,0,0,2,2,4,19,1,1,1,10,10,23,63,4,9.5,14
"77",2024-03-01,"exposure_54a7f5b1-50c5-48ea-8678-52a0c22d6b56",1,"male","false","","",2024-02-13,39,80,0,"House","Torquay","3228","VIC",1993-04-20,800,30,1,1,"purebred","sighthound","italian greyhound","italian greyhound","false",1970-01-01,2024-01-18,"Morning (05:00 - 11:59)","exposure_54a7f5b1-50c5-48ea-8678-52a0c22d6b56",0,4.16333634234434e-17,0,0,0,0,"203031053","Good",206.1,NA,0,1,2,7,3,13,1,4,1,7,10,8,31,2,3.25,7
"78",2024-03-01,"exposure_1c247c85-3955-4af1-ae27-16cddd0873d1",1,"female","false","","",2024-02-20,31,80,0,"House","St Albans Park","3219","VIC",2000-06-28,800,23,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2024-02-21,"Afternoon (12:00 - 17:59)","exposure_1c247c85-3955-4af1-ae27-16cddd0873d1",0,0.310344827586207,0,0,0,0,"203021039","Poor",1064.9,NA,0,0,2,7,3,4,1,1,1,4,10,13,24,2,2.58333333333333,6
"79",2024-03-01,"exposure_58ddc4a7-4dc7-40f3-8ba1-205707bec489",3,"male","true","7-12 mo","",2023-12-20,11,90,0,"Apartment","Southport","4215","QLD",1991-06-14,900,32,1,2,"purebred","spaniel","cocker spaniel","cocker spaniel","false",1970-01-01,2023-12-21,"Evening (18:00 - 23:59)","exposure_58ddc4a7-4dc7-40f3-8ba1-205707bec489",0,1.64516129032258,0,0,0,0,"309031235","Poor",1201.7,NA,0,1,1,4,3,14,1,2,1,2,10,5,33,2,0.916666666666667,4
"80",2024-03-01,"exposure_24669d3e-7123-4fb5-a0d3-809d6e910937",4,"male","false","","",2023-11-16,2,80,0,"House","Long Gully","3550","VIC",1967-06-20,800,56,1,1,"designerbreed","water dog","cavoodle","cavoodle","true",1970-01-01,2023-11-17,"Morning (05:00 - 11:59)","exposure_24669d3e-7123-4fb5-a0d3-809d6e910937",0,2,0,0,0,0,"202011018","Poor",909.5,NA,0,1,2,7,2,20,2,4,1,1,2,1,57,3,0.166666666666667,8
"81",2024-03-01,"exposure_83482cc8-f60a-4d31-a420-c6f0d2a903eb",1,"female","true","Not Sure","",2024-02-20,66,90,100,"House","Carlingford","2118","NSW",1997-11-22,90100,26,1,3,"purebred","sighthound","greyhound","greyhound","false",1970-01-01,2024-02-21,"Evening (18:00 - 23:59)","exposure_83482cc8-f60a-4d31-a420-c6f0d2a903eb",0,0.310344827586207,0,0,0,0,"125021476","Acceptable",NA,NA,0,0,2,2,3,13,1,2,1,10,10,40,26,2,5.5,7
"82",2024-03-01,"exposure_1cfada29-f327-41c0-92b5-4b7cf6ef1d6b",3,"male","false","","",2023-12-10,19,90,100,"House","Cromer","2099","NSW",1970-10-03,90100,53,1,2,"unnamed cross","unknown","australian kelpie cross","australian kelpie cross","false",1970-01-01,2023-12-10,"Evening (18:00 - 23:59)","exposure_1cfada29-f327-41c0-92b5-4b7cf6ef1d6b",0,1.3989224137931,0,0,0,0,"122031424","Poor",3362.9,NA,0,1,2,2,4,19,1,2,1,6,10,8,54,3,1.58333333333333,14
"83",2024-03-01,"exposure_56f765ed-3af2-4de1-9a08-c2f56b7d2a2f",1,"male","false","","",2024-02-08,77,90,100,"House","Sunshine North","3020","VIC",2001-05-14,90100,22,1,3,"purebred","shepherd type","maremma sheepdog","maremma sheepdog","false",1970-01-01,2024-02-09,"Morning (05:00 - 11:59)","exposure_56f765ed-3af2-4de1-9a08-c2f56b7d2a2f",0,1.38777878078145e-17,0,0,0,0,"213011328","Poor",1680.6,NA,0,1,2,7,3,12,1,4,1,10,10,41,23,2,6.41666666666667,16
"84",2024-03-01,"exposure_c7849abd-dd23-4f1f-b694-662535f5e16c",2,"male","true","7-12 mo","",2024-01-08,59,80,0,"House","Hastings","3915","VIC",1991-10-10,800,32,1,2,"purebred","collie related","border collie","border collie","true",1970-01-01,2024-01-08,"Evening (18:00 - 23:59)","exposure_c7849abd-dd23-4f1f-b694-662535f5e16c",0,1.52413793103448,0,0,0,0,"214021378","Poor",20.9,NA,0,1,2,7,3,4,2,2,1,10,10,24,33,2,4.91666666666667,6
"85",2024-03-01,"exposure_a2b1853b-93e7-4e2e-8e3f-b6e87e0025c7",2,"female","false","","",2024-01-11,2,80,0,"House","Florey","2615","ACT",1963-09-13,800,60,1,1,"purebred","brachycephalic","cavalier king charles spaniel","cavalier king charles spaniel","false",1970-01-01,2024-01-11,"Afternoon (12:00 - 17:59)","exposure_a2b1853b-93e7-4e2e-8e3f-b6e87e0025c7",0,1.46684350132626,0,0,0,0,"801011004","Poor",1639.1,NA,0,0,2,1,3,2,1,1,1,1,2,1,61,4,0.166666666666667,10
"86",2024-04-01,"exposure_bfd67ab4-79c7-4730-bbf2-6fcb7fa5e375",2,"male","false","","",2024-02-14,4,90,0,"House","Moorebank","2170","NSW",1998-05-31,900,25,1,2,"purebred","teckel","dachshundstandard wire haired","dachshundstandard wire haired","true",1970-01-01,2024-02-15,"Evening (18:00 - 23:59)","exposure_bfd67ab4-79c7-4730-bbf2-6fcb7fa5e375",0,1.51724137931034,0,0,0,0,"127021509","Good",3335.1,NA,0,1,2,2,3,16,2,2,1,1,8,2,26,2,0.333333333333333,11
"87",2024-04-01,"exposure_2bac01dd-53a3-4df7-8bf5-7398bbc7e736",2,"male","false","","",2024-02-03,2,80,100,"House","Rochedale South","4123","QLD",1993-10-18,80100,30,1,3,"purebred","retriever","golden retriever","golden retriever","true",1970-01-01,2024-01-29,"Afternoon (12:00 - 17:59)","exposure_2bac01dd-53a3-4df7-8bf5-7398bbc7e736",0,1,1,203.227272727273,89.8545454545454,1,"303031064","Poor",263.1,5.31432492287566,1,1,2,4,3,10,2,1,1,1,6,2,31,2,0.166666666666667,9
"88",2024-04-01,"exposure_6703ce51-bfb7-49a0-b096-409fad39a16a",1,"male","false","","",2024-03-22,3,90,100,"House","Shoalhaven Heads","2535","NSW",1988-10-19,90100,35,1,2,"purebred","collie related","australian cattle dogblue heeler","australian cattle dogblue heeler","false",1970-01-01,2024-03-23,"Morning (05:00 - 11:59)","exposure_6703ce51-bfb7-49a0-b096-409fad39a16a",0,0.290322580645161,0,0,0,0,"107031140","Poor",36.3,NA,0,1,2,2,3,4,1,4,1,1,6,2,36,2,0.25,6
"89",2024-04-01,"exposure_a0960bbc-903e-4e9a-b836-3a0160e7d96b",3,"female","false","","",2024-01-26,3,80,100,"House","Hamlyn Heights","3215","VIC",1989-11-28,80100,34,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-01-27,"Morning (05:00 - 11:59)","exposure_a0960bbc-903e-4e9a-b836-3a0160e7d96b",0,2.16129032258065,0,0,0,0,"203021039","Poor",1064.9,NA,0,0,2,7,3,10,1,4,1,1,9,2,34,2,0.25,9
"90",2024-04-01,"exposure_c196fef4-9c33-4944-ba83-bab0832ebf6b",3,"male","false","","",2024-01-19,2,90,0,"Apartment","Port Melbourne","3207","VIC",1994-10-24,900,29,1,1,"purebred","water dog","poodletoy","poodletoy","false",1970-01-01,2024-01-20,"Evening (18:00 - 23:59)","exposure_c196fef4-9c33-4944-ba83-bab0832ebf6b",0,2.38709677419355,0,0,0,0,"206041118","Good",7251.6,NA,0,1,1,7,3,20,1,2,1,1,2,1,30,2,0.166666666666667,8
"91",2024-04-01,"exposure_f9c42dbe-7e3d-4748-a5b9-81eabc9e131a",3,"female","false","","",2024-01-17,3,100,100,"House","Ipswich","4300","QLD",1977-05-18,100100,46,1,1,"purebred","teckel","dachshundminiature long haired","dachshundminiature long haired","false",1970-01-01,2024-01-09,"Evening (18:00 - 23:59)","exposure_f9c42dbe-7e3d-4748-a5b9-81eabc9e131a",0,2.45161290322581,0,0,0,0,"310011276","Poor",349.8,NA,0,0,2,4,3,16,1,2,1,1,3,1,47,3,0.25,11
"92",2024-04-01,"exposure_85faf0d1-fe32-4efc-97ec-79806cbf82ba",2,"female","false","","",2024-02-16,43,80,100,"House","Eastwood","2122","NSW",1967-09-29,80100,56,1,3,"purebred","brachycephalic","american staffordshire terrier","american staffordshire terrier","false",1970-01-01,2024-01-26,"Afternoon (12:00 - 17:59)","exposure_85faf0d1-fe32-4efc-97ec-79806cbf82ba",0,1.44827586206897,0,0,0,0,"125021476","Acceptable",NA,NA,0,0,2,2,3,2,1,1,1,10,10,26,57,3,3.58333333333333,10
"93",2024-04-01,"exposure_61195ef2-0b63-439c-9273-29db98647f55",4,"female","false","","",2023-12-12,35,80,0,"House","Wynnum","4178","QLD",1967-04-15,800,56,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-13,"Afternoon (12:00 - 17:59)","exposure_61195ef2-0b63-439c-9273-29db98647f55",0,2.41379310344828,0,0,0,0,"301031014","Poor",0.3,NA,0,0,2,4,3,10,1,1,1,10,10,21,57,3,2.91666666666667,9
"94",2024-04-01,"exposure_77345069-1fd7-4867-88ab-e60ca083e8ac",3,"male","true","7-12 mo","",2024-01-07,11,80,100,"House","Lalor","3075","VIC",1980-05-06,80100,43,1,2,"purebred","brachycephalic","staffordshire bull terrier","staffordshire bull terrier","true",1970-01-01,2024-01-08,"Evening (18:00 - 23:59)","exposure_77345069-1fd7-4867-88ab-e60ca083e8ac",0.00705645161290322,2.01557285873192,3,1623.30909090909,1126.56363636364,1.48841059602649,"209041219","Good",NA,6.29360970489734,1.48841059602649,1,2,7,3,2,2,2,1,3,10,5,44,3,0.916666666666667,10
"95",2024-04-01,"exposure_8e5f00b5-a357-40c1-85c7-b894d14a3c96",3,"male","false","","",2024-01-17,5,80,100,"House","Riverstone","2765","NSW",1969-11-07,80100,54,1,3,"unnamed cross","unknown","american staffordshire terrier cross","american staffordshire terrier cross","false",1970-01-01,2024-01-18,"Evening (18:00 - 23:59)","exposure_8e5f00b5-a357-40c1-85c7-b894d14a3c96",0,2.11906233263297,0,0,0,0,"115041301","Poor",146.5,NA,0,1,2,2,4,19,1,2,1,2,10,3,54,3,0.416666666666667,14
"96",2024-04-01,"exposure_104a74bf-b3b7-44b3-aed0-04f9908c2a48",4,"female","false","","",2023-12-07,3,90,100,"House","Lurnea","2170","NSW",1992-08-03,90100,31,1,2,"purebred","spitz related","siberian husky","siberian husky","false",1970-01-01,2023-12-08,"Afternoon (12:00 - 17:59)","exposure_104a74bf-b3b7-44b3-aed0-04f9908c2a48",0,2.40446174762081,0,0,0,0,"127021509","Good",3335.1,NA,0,0,2,2,3,15,1,1,1,1,6,2,32,2,0.25,15
"97",2024-04-01,"exposure_7cde7502-5172-42a5-9b82-8051dd59c75c",1,"male","false","","",2024-03-30,2,80,200,"House","Newstead","4006","QLD",1982-09-15,80200,41,1,1,"unnamed cross","unknown","japanese spitz cross","japanese spitz cross","false",1970-01-01,2024-03-31,"Evening (18:00 - 23:59)","exposure_7cde7502-5172-42a5-9b82-8051dd59c75c",1.38777878078145e-17,1.38777878078145e-17,0,0,0,0,"305011106","Poor",8643.4,NA,0,1,2,4,4,19,1,2,1,1,2,1,42,3,0.166666666666667,14
"98",2024-04-01,"exposure_ab492612-3303-454d-874c-04193ea98cf4",2,"male","true","7-12 mo","",2024-02-27,38,90,0,"House","Meridan Plains","4551","QLD",1993-05-08,900,30,1,1,"designerbreed","water dog","cavoodle","cavoodle","true",1970-01-01,2024-02-23,"Evening (18:00 - 23:59)","exposure_ab492612-3303-454d-874c-04193ea98cf4",0,1.06896551724138,0,0,0,0,"316021417","Poor",1855.4,NA,0,1,2,4,2,20,2,2,1,7,10,8,31,2,3.16666666666667,8
"99",2024-04-01,"exposure_91d5c9e9-a24a-4060-b3a4-e1cdcf90a48a",3,"male","false","","",2024-01-17,9,80,100,"House","Wantirna","3152","VIC",1982-07-19,80100,41,1,3,"purebred","retriever","labrador retriever","labrador retriever","false",1970-01-01,2024-01-18,"Morning (05:00 - 11:59)","exposure_91d5c9e9-a24a-4060-b3a4-e1cdcf90a48a",0,2.45161290322581,1,124.918181818182,27.2,0.407894736842105,"211011251","Poor",1619.8,4.82765897753936,0.407894736842105,1,2,7,3,10,1,4,1,3,10,6,42,3,0.75,9
"100",2024-04-01,"exposure_dffd6a41-98ee-4a8b-9926-e7e67731e056",2,"male","false","","",2024-02-22,3,80,0,"House","Carlton","3053","VIC",1989-09-19,800,34,1,2,"purebred","collie related","border collie","border collie","true",1970-01-01,2024-02-23,"Morning (05:00 - 11:59)","exposure_dffd6a41-98ee-4a8b-9926-e7e67731e056",0,1.24137931034483,0,0,0,0,"206041117","Good",11753.5,NA,0,1,2,7,3,4,2,4,1,1,6,2,35,2,0.25,6
