"","claim_start_date","claim_status","condition_category","claim_id","tenure.x","exposure_id","claim_paid","total_claim_amount","UW_Date","tenure.y","pet_gender","pet_de_sexed","pet_de_sexed_age","pet_is_switcher","nb_policy_first_inception_date","pet_age_months","nb_contribution","nb_excess","nb_address_type_adj","nb_suburb","nb_postcode","nb_state","person_dob","nb_contribution_excess","owner_age_years","nb_number_of_breeds","nb_average_breed_size","nb_breed_type","nb_breed_trait","nb_breed_name_unique","nb_breed_name_unique_concat","is_multi_pet_plan","lead_date_day","quote_date","quote_time_group","exposure_id_1","earned_units"
"965","2024-07-26 00:00:00","covered_paid","Eyes & ears","claim_05dd33d1-e5a5-49d0-8808-dae454acd9d6",7,"exposure_b4b251a6-17c5-483f-b95a-e1bf2f6a040d",62,168.418181818182,2024-08-01,8,"female","false","","",2023-12-17,39,80,100,"House","Preston","3072","VIC",1993-11-29,80100,30,1,2,"unnamed cross","unknown","poodle cross","poodle cross","false",1970-01-02,2023-11-20,"Afternoon (12:00 - 17:59)","exposure_b4b251a6-17c5-483f-b95a-e1bf2f6a040d",1
"966","2024-08-01 00:00:00","covered_paid","Injuries","claim_9ec64dd5-2104-47b4-ad81-98115688f355",1,"exposure_b7feaf72-2991-44a4-8e3e-79421be5cf9d",2532.65454545455,3165.81818181818,2024-08-01,1,"female","false","","false",2024-07-20,25,80,0,"House","Point Cook","3030","VIC",1990-08-11,800,33,1,2,"unnamed cross","unknown","siberian husky cross","siberian husky cross","false",1970-01-01,2024-07-21,"Late Night (00:00 - 04:59)","exposure_b7feaf72-2991-44a4-8e3e-79421be5cf9d",1
"967","2024-06-23 00:00:00","covered_paid","Illness","claim_5711e925-5971-49fc-9745-d9007721057a",4,"exposure_ba7f10e8-8f50-4fcf-abc8-f43cc076cd9e",51.7272727272727,142.636363636364,2024-08-01,6,"female","false","","",2024-01-31,4,100,100,"House","Lindfield","2070","NSW",1970-04-13,100100,53,1,3,"purebred","pointer","german pointershort haired","german pointershort haired","false",1970-01-01,2024-02-01,"Morning (05:00 - 11:59)","exposure_ba7f10e8-8f50-4fcf-abc8-f43cc076cd9e",1
"968","2024-04-30 00:00:00","covered_paid","Gastrointestinal Issues","claim_0492b34d-e036-4098-a7c0-f12174c3ab4a",3,"exposure_be16f0ea-5aa9-4b19-afb5-2288653d67e4",147.636363636364,184.545454545455,2024-08-01,7,"female","false","","",2024-01-28,3,80,100,"House","Edgeworth","2285","NSW",1994-10-27,80100,29,1,1,"cross","","spoodle","spoodle","false",1970-01-01,2024-01-29,"Morning (05:00 - 11:59)","exposure_be16f0ea-5aa9-4b19-afb5-2288653d67e4",1
"969","2024-08-07 00:00:00","covered_paid","Gastrointestinal Issues","claim_a432a238-146d-46bf-a939-7b38a8500f0c",5,"exposure_8313adeb-1f1e-4ecb-9b35-d95993ff8256",47.4545454545455,52.7272727272727,2024-08-01,5,"female","true","4-6 mo","",2024-03-19,40,90,0,"Apartment","Surry Hills","2010","NSW",1969-09-26,900,54,1,2,"cross","","bordoodle","bordoodle","false",1970-01-01,2024-03-01,"Afternoon (12:00 - 17:59)","exposure_8313adeb-1f1e-4ecb-9b35-d95993ff8256",1
"970","2024-07-25 00:00:00","covered","Gastrointestinal Issues","claim_b2943673-e2e2-4475-b81e-e1609f33e917",3,"exposure_866f8ae3-ffc5-4dda-b6e2-84f2f1fd7c9c",60.9545454545454,158.636363636364,2024-08-01,4,"male","false","","false",2024-04-24,2,90,100,"Apartment","Newtown","2042","NSW",1993-03-11,90100,31,1,1,"purebred","brachycephalic","chihuahua","chihuahua","false",1970-01-01,2024-04-11,"Afternoon (12:00 - 17:59)","exposure_866f8ae3-ffc5-4dda-b6e2-84f2f1fd7c9c",1
"971","2024-05-04 00:00:00","covered_paid","Injuries","claim_f4e88555-e96e-4662-a362-34b1b3842f5b",1,"exposure_89e8470c-1e23-4c05-8f69-b9939696ca6e",2381.09090909091,3158.18181818182,2024-08-01,4,"female","false","","false",2024-04-25,3,80,200,"Apartment","Bentleigh East","3165","VIC",2000-05-07,80200,23,1,3,"purebred","brachycephalic","american staffordshire terrier","american staffordshire terrier","false",1970-01-01,2024-04-26,"Morning (05:00 - 11:59)","exposure_89e8470c-1e23-4c05-8f69-b9939696ca6e",1
"972","2024-03-26 00:00:00","covered_paid","Illness","claim_cb673524-903f-437e-afc9-0d9301fd14fc",3,"exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",425.454545454545,531.818181818182,2024-08-01,8,"female","false","","",2023-12-12,5,80,100,"House","Lane Cove North","2066","NSW",1994-12-14,80100,29,1,3,"designerbreed","water dog","groodle","groodle","false",1970-01-01,2023-12-13,"Evening (18:00 - 23:59)","exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",1
"973","2024-08-03 00:00:00","covered_paid","Eyes & ears","claim_8cc64dd8-42f5-472a-a1ba-96d0b99ee3c4",8,"exposure_9f633132-f05f-46a5-840b-df3afce1f250",112.254545454545,215.636363636364,2024-08-01,8,"male","false","","",2023-12-09,3,90,100,"House","Mosman","2088","NSW",1958-03-06,90100,65,2,2,"cross","cross","cross","border collie, poodle cross","false",1970-01-01,2023-12-10,"Afternoon (12:00 - 17:59)","exposure_9f633132-f05f-46a5-840b-df3afce1f250",1
"974","2024-08-30 00:00:00","covered_paid","Eyes & ears","claim_516cf5ee-dc52-4545-aee0-d2b384cb9aa0",4,"exposure_9f89fa86-c19b-4eb3-9267-0f69fb3a98bb",137.454545454545,171.818181818182,2024-08-01,4,"female","true","0-3 mo","true",2024-04-21,31,80,100,"House","Thirroul","2515","NSW",1977-02-12,80100,47,1,2,"purebred","brachycephalic","staffordshire bull terrier","staffordshire bull terrier","false",1970-01-01,2024-04-22,"Afternoon (12:00 - 17:59)","exposure_9f89fa86-c19b-4eb3-9267-0f69fb3a98bb",1
"975","2024-08-08 00:00:00","covered_paid","Eyes & ears","claim_08346246-3ffa-4131-9139-d0291501e821",8,"exposure_b4b251a6-17c5-483f-b95a-e1bf2f6a040d",85.0909090909091,106.363636363636,2024-08-01,8,"female","false","","",2023-12-17,39,80,100,"House","Preston","3072","VIC",1993-11-29,80100,30,1,2,"unnamed cross","unknown","poodle cross","poodle cross","false",1970-01-02,2023-11-20,"Afternoon (12:00 - 17:59)","exposure_b4b251a6-17c5-483f-b95a-e1bf2f6a040d",1
"976","2024-06-23 00:00:00","covered_paid","Other","claim_5711e925-5971-49fc-9745-d9007721057a",4,"exposure_ba7f10e8-8f50-4fcf-abc8-f43cc076cd9e",42.7272727272727,133.636363636364,2024-08-01,6,"female","false","","",2024-01-31,4,100,100,"House","Lindfield","2070","NSW",1970-04-13,100100,53,1,3,"purebred","pointer","german pointershort haired","german pointershort haired","false",1970-01-01,2024-02-01,"Morning (05:00 - 11:59)","exposure_ba7f10e8-8f50-4fcf-abc8-f43cc076cd9e",1
"977","2024-08-07 00:00:00","covered_paid","Illness","claim_a432a238-146d-46bf-a939-7b38a8500f0c",5,"exposure_8313adeb-1f1e-4ecb-9b35-d95993ff8256",47.4545454545455,52.7272727272727,2024-08-01,5,"female","true","4-6 mo","",2024-03-19,40,90,0,"Apartment","Surry Hills","2010","NSW",1969-09-26,900,54,1,2,"cross","","bordoodle","bordoodle","false",1970-01-01,2024-03-01,"Afternoon (12:00 - 17:59)","exposure_8313adeb-1f1e-4ecb-9b35-d95993ff8256",1
"978","2024-04-26 00:00:00","covered_with_exclusions_paid","Illness","claim_48a1595e-3621-4559-a4a9-213ba5517745",4,"exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",3553.45454545455,4519.1,2024-08-01,8,"female","false","","",2023-12-12,5,80,100,"House","Lane Cove North","2066","NSW",1994-12-14,80100,29,1,3,"designerbreed","water dog","groodle","groodle","false",1970-01-01,2023-12-13,"Evening (18:00 - 23:59)","exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",1
"979","2024-05-21 00:00:00","covered_paid","Ortho","claim_a81517b0-2107-4e2a-af75-846e703b1b0b",6,"exposure_9c4e1767-7add-407f-ae33-9baacea8794b",129.745454545455,253.090909090909,2024-08-01,9,"male","false","","",2023-11-19,4,80,100,"House","Richmond","3121","VIC",1994-05-02,80100,29,1,3,"designerbreed","water dog","groodle","groodle","false",1970-01-01,2023-11-20,"Morning (05:00 - 11:59)","exposure_9c4e1767-7add-407f-ae33-9baacea8794b",1
"980","2024-04-07 00:00:00","covered_paid","Routine Care and Examinations","claim_cc06d384-ef2c-49b6-a8a4-1399b57e82b3",4,"exposure_acb8188b-a363-4c40-ad8e-27ef3f592947",57.0909090909091,71.3636363636364,2024-08-01,8,"male","false","","",2023-12-14,3,80,0,"House","Waikiki","6169","WA",1968-11-30,800,55,1,1,"designerbreed","water dog","cavoodle","cavoodle","true",1970-01-01,2023-12-04,"Morning (05:00 - 11:59)","exposure_acb8188b-a363-4c40-ad8e-27ef3f592947",1
"981","2024-08-27 00:00:00","covered_paid","Injuries","claim_03598396-8667-4a71-8f97-999d4d496fc0",1,"exposure_b7feaf72-2991-44a4-8e3e-79421be5cf9d",77.7272727272727,86.3636363636364,2024-08-01,1,"female","false","","false",2024-07-20,25,80,0,"House","Point Cook","3030","VIC",1990-08-11,800,33,1,2,"unnamed cross","unknown","siberian husky cross","siberian husky cross","false",1970-01-01,2024-07-21,"Late Night (00:00 - 04:59)","exposure_b7feaf72-2991-44a4-8e3e-79421be5cf9d",1
"982","2024-06-24 00:00:00","covered_with_exclusions_paid","Illness","claim_7541d4cb-fbeb-4ddb-808a-34af1d608bc7",4,"exposure_ba7f10e8-8f50-4fcf-abc8-f43cc076cd9e",128.572727272727,227.263636363636,2024-08-01,6,"female","false","","",2024-01-31,4,100,100,"House","Lindfield","2070","NSW",1970-04-13,100100,53,1,3,"purebred","pointer","german pointershort haired","german pointershort haired","false",1970-01-01,2024-02-01,"Morning (05:00 - 11:59)","exposure_ba7f10e8-8f50-4fcf-abc8-f43cc076cd9e",1
"983","2024-04-29 00:00:00","covered_paid","Gastrointestinal Issues","claim_c732f012-cc9a-4cc4-9603-0a5b40fd9cf7",3,"exposure_be16f0ea-5aa9-4b19-afb5-2288653d67e4",1686.47272727273,2199,2024-08-01,7,"female","false","","",2024-01-28,3,80,100,"House","Edgeworth","2285","NSW",1994-10-27,80100,29,1,1,"cross","","spoodle","spoodle","false",1970-01-01,2024-01-29,"Morning (05:00 - 11:59)","exposure_be16f0ea-5aa9-4b19-afb5-2288653d67e4",1
"984","2024-02-09 00:00:00","covered_paid","Illness","claim_66d6ee03-da1f-471a-8854-2f400d873248",2,"exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",387.454545454545,575.227272727273,2024-08-01,8,"female","false","","",2023-12-12,5,80,100,"House","Lane Cove North","2066","NSW",1994-12-14,80100,29,1,3,"designerbreed","water dog","groodle","groodle","false",1970-01-01,2023-12-13,"Evening (18:00 - 23:59)","exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",1
"985","2024-04-08 00:00:00","covered_paid","Other","claim_6863ebe2-e105-41ae-940d-982f0b9c4a66",4,"exposure_acb8188b-a363-4c40-ad8e-27ef3f592947",284.509090909091,355.636363636364,2024-08-01,8,"male","false","","",2023-12-14,3,80,0,"House","Waikiki","6169","WA",1968-11-30,800,55,1,1,"designerbreed","water dog","cavoodle","cavoodle","true",1970-01-01,2023-12-04,"Morning (05:00 - 11:59)","exposure_acb8188b-a363-4c40-ad8e-27ef3f592947",1
"986","2024-07-03 00:00:00","covered_paid","Illness","claim_ca888e8f-a5a8-49a6-b776-9096aff6c5df",5,"exposure_ba7f10e8-8f50-4fcf-abc8-f43cc076cd9e",1132.64545454545,1132.64545454545,2024-08-01,6,"female","false","","",2024-01-31,4,100,100,"House","Lindfield","2070","NSW",1970-04-13,100100,53,1,3,"purebred","pointer","german pointershort haired","german pointershort haired","false",1970-01-01,2024-02-01,"Morning (05:00 - 11:59)","exposure_ba7f10e8-8f50-4fcf-abc8-f43cc076cd9e",1
"987","2024-08-27 00:00:00","covered_paid","Eyes & ears","claim_0705bed8-50d8-41a6-afeb-165b596292d3",7,"exposure_be16f0ea-5aa9-4b19-afb5-2288653d67e4",136.145454545455,261.090909090909,2024-08-01,7,"female","false","","",2024-01-28,3,80,100,"House","Edgeworth","2285","NSW",1994-10-27,80100,29,1,1,"cross","","spoodle","spoodle","false",1970-01-01,2024-01-29,"Morning (05:00 - 11:59)","exposure_be16f0ea-5aa9-4b19-afb5-2288653d67e4",1
"988","2024-04-30 00:00:00","covered_paid","Illness","claim_41cc2e44-e036-42a1-a6d6-64f323348d57",4,"exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",60.3272727272727,75.4090909090909,2024-08-01,8,"female","false","","",2023-12-12,5,80,100,"House","Lane Cove North","2066","NSW",1994-12-14,80100,29,1,3,"designerbreed","water dog","groodle","groodle","false",1970-01-01,2023-12-13,"Evening (18:00 - 23:59)","exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",1
"989","2024-08-01 00:00:00","covered_paid","Injuries","claim_b62d3f6e-2948-409f-a437-ecb65bd1f711",1,"exposure_b7feaf72-2991-44a4-8e3e-79421be5cf9d",206.4,258.009090909091,2024-08-01,1,"female","false","","false",2024-07-20,25,80,0,"House","Point Cook","3030","VIC",1990-08-11,800,33,1,2,"unnamed cross","unknown","siberian husky cross","siberian husky cross","false",1970-01-01,2024-07-21,"Late Night (00:00 - 04:59)","exposure_b7feaf72-2991-44a4-8e3e-79421be5cf9d",1
"990","2024-08-15 00:00:00","covered_paid","Ortho","claim_c76b5bfa-d2c7-42d2-9481-26502598e9f0",6,"exposure_ba7f10e8-8f50-4fcf-abc8-f43cc076cd9e",800.645454545455,891.554545454545,2024-08-01,6,"female","false","","",2024-01-31,4,100,100,"House","Lindfield","2070","NSW",1970-04-13,100100,53,1,3,"purebred","pointer","german pointershort haired","german pointershort haired","false",1970-01-01,2024-02-01,"Morning (05:00 - 11:59)","exposure_ba7f10e8-8f50-4fcf-abc8-f43cc076cd9e",1
"991","2024-06-11 00:00:00","covered_paid","Ingestion","claim_83ad7772-b1aa-42c5-9f9d-fdde69079111",4,"exposure_ba7f10e8-8f50-4fcf-abc8-f43cc076cd9e",386.227272727273,477.136363636364,2024-08-01,6,"female","false","","",2024-01-31,4,100,100,"House","Lindfield","2070","NSW",1970-04-13,100100,53,1,3,"purebred","pointer","german pointershort haired","german pointershort haired","false",1970-01-01,2024-02-01,"Morning (05:00 - 11:59)","exposure_ba7f10e8-8f50-4fcf-abc8-f43cc076cd9e",1
"992","2024-05-15 00:00:00","covered_paid","Illness","claim_03ecb7ce-10e7-4601-a9ad-dcc09f5a96b5",5,"exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",99.6545454545455,124.572727272727,2024-08-01,8,"female","false","","",2023-12-12,5,80,100,"House","Lane Cove North","2066","NSW",1994-12-14,80100,29,1,3,"designerbreed","water dog","groodle","groodle","false",1970-01-01,2023-12-13,"Evening (18:00 - 23:59)","exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",1
"993","2024-02-16 00:00:00","covered_paid","Illness","claim_697c6e06-2b4f-48dc-a261-605784458034",2,"exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",63.5636363636364,79.4545454545455,2024-08-01,8,"female","false","","",2023-12-12,5,80,100,"House","Lane Cove North","2066","NSW",1994-12-14,80100,29,1,3,"designerbreed","water dog","groodle","groodle","false",1970-01-01,2023-12-13,"Evening (18:00 - 23:59)","exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",1
"994","2024-03-23 00:00:00","covered_paid","Illness","claim_e91a41e0-bf0f-4259-8d95-cceb9a68f52a",3,"exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",167.345454545455,209.181818181818,2024-08-01,8,"female","false","","",2023-12-12,5,80,100,"House","Lane Cove North","2066","NSW",1994-12-14,80100,29,1,3,"designerbreed","water dog","groodle","groodle","false",1970-01-01,2023-12-13,"Evening (18:00 - 23:59)","exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",1
"995","2024-04-02 00:00:00","covered_paid","Illness","claim_5677fba0-195e-4341-9d78-2ebc61caccb5",4,"exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",120.654545454545,150.818181818182,2024-08-01,8,"female","false","","",2023-12-12,5,80,100,"House","Lane Cove North","2066","NSW",1994-12-14,80100,29,1,3,"designerbreed","water dog","groodle","groodle","false",1970-01-01,2023-12-13,"Evening (18:00 - 23:59)","exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",1
"996","2024-03-19 00:00:00","covered_paid","Illness","claim_fb88d5c4-5b70-4db2-8b53-6041524929d0",3,"exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",334.181818181818,417.727272727273,2024-08-01,8,"female","false","","",2023-12-12,5,80,100,"House","Lane Cove North","2066","NSW",1994-12-14,80100,29,1,3,"designerbreed","water dog","groodle","groodle","false",1970-01-01,2023-12-13,"Evening (18:00 - 23:59)","exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",1
"997","2024-02-21 00:00:00","covered_paid","Illness","claim_66cb1963-5107-4008-a674-6378e8389835",2,"exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",2551.33636363636,3189.17272727273,2024-08-01,8,"female","false","","",2023-12-12,5,80,100,"House","Lane Cove North","2066","NSW",1994-12-14,80100,29,1,3,"designerbreed","water dog","groodle","groodle","false",1970-01-01,2023-12-13,"Evening (18:00 - 23:59)","exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",1
"998","2024-03-07 00:00:00","covered_paid","Illness","claim_45f6bfb2-c393-4dac-a0c9-412216847743",3,"exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",539.781818181818,674.736363636364,2024-08-01,8,"female","false","","",2023-12-12,5,80,100,"House","Lane Cove North","2066","NSW",1994-12-14,80100,29,1,3,"designerbreed","water dog","groodle","groodle","false",1970-01-01,2023-12-13,"Evening (18:00 - 23:59)","exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040",1
"999","2024-08-05 00:00:00","covered_paid","Injuries","claim_8c15d0cf-b96d-4457-b859-3d9916a792b6",6,"exposure_bf3be5e8-4dd8-470f-9cc8-9eb9a50bfaff",115.818181818182,144.772727272727,2024-08-01,6,"female","true","4-6 mo","",2024-02-03,20,80,0,"House","Banora Point","2486","NSW",1973-05-03,800,50,1,3,"purebred","retriever","labrador retriever","labrador retriever","false",1970-01-01,2024-02-04,"Evening (18:00 - 23:59)","exposure_bf3be5e8-4dd8-470f-9cc8-9eb9a50bfaff",1
"1000","2024-03-28 00:00:00","covered_paid","Other","claim_4fad2ada-f8f4-41d0-8aec-74245f37ac77",2,"exposure_85fb926d-fe93-4097-b798-f5876fc430fb",242.763636363636,303.454545454545,2024-08-01,7,"male","false","","",2023-12-31,4,80,0,"Apartment","Hawthorne","4171","QLD",2001-01-31,800,22,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-09,"Evening (18:00 - 23:59)","exposure_85fb926d-fe93-4097-b798-f5876fc430fb",1
"1001","2024-04-26 00:00:00","covered_paid","Allergies & skin","claim_7a374cbe-1ca6-4534-8c86-df67370c907f",4,"exposure_8d8d4de1-106d-4c8d-b4a2-d0f69087c61f",61.9909090909091,61.9909090909091,2024-08-01,8,"female","false","","",2023-12-03,16,100,100,"House","Port Kembla","2505","NSW",1992-04-23,100100,31,1,2,"cross","","labstaff","labstaff","false",1970-01-01,2023-11-15,"Morning (05:00 - 11:59)","exposure_8d8d4de1-106d-4c8d-b4a2-d0f69087c61f",1
"1002","2024-02-18 00:00:00","covered_paid","Gastrointestinal Issues","claim_ff3e6a7b-39db-4f3e-b89c-42969588d2ac",3,"exposure_9132832b-9700-44c5-99df-a6b001539560",384,480,2024-08-01,9,"male","false","","",2023-11-18,4,80,100,"House","Ringwood East","3135","VIC",1998-05-15,80100,25,1,2,"purebred","hound","beagle","beagle","false",1970-01-01,2023-11-19,"Afternoon (12:00 - 17:59)","exposure_9132832b-9700-44c5-99df-a6b001539560",1
"1003","2024-07-09 00:00:00","covered_with_exclusions_paid","Injuries","claim_4d417ef1-557a-468d-ac05-738a10e9b98c",6,"exposure_917f0229-8db1-4eb8-be11-a567c2ef385b",51.2181818181818,149.818181818182,2024-08-01,7,"female","true","4-6 mo","",2024-01-08,24,90,100,"House","Highett","3190","VIC",1977-11-22,90100,46,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-01-08,"Evening (18:00 - 23:59)","exposure_917f0229-8db1-4eb8-be11-a567c2ef385b",1
"1004","2024-07-29 00:00:00","covered_with_exclusions_paid","Other","claim_7e2941bc-8736-47fd-9ce3-9d032922c2fc",4,"exposure_989b4108-db4a-4aee-af22-cbbad381a448",266.909090909091,441.327272727273,2024-08-01,5,"male","false","","",2024-03-14,2,80,100,"House","Munno Para","5115","SA",1992-11-20,80100,31,1,2,"cross","","bordoodle","bordoodle","false",1970-01-01,2024-03-15,"Morning (05:00 - 11:59)","exposure_989b4108-db4a-4aee-af22-cbbad381a448",1
"1005","2024-04-23 00:00:00","covered_with_exclusions_paid","Injuries","claim_a30bfab0-85b6-4967-ae3b-6ef070166c5b",0,"exposure_a2d9eae7-a3cf-462e-9a18-e26020d8aa14",19.1636363636364,121.909090909091,2024-08-01,4,"male","false","","false",2024-04-15,14,80,100,"House","Upwey","3158","VIC",1997-03-21,80100,27,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-04-16,"Afternoon (12:00 - 17:59)","exposure_a2d9eae7-a3cf-462e-9a18-e26020d8aa14",1
"1006","2024-05-07 00:00:00","covered_paid","Allergies & skin","claim_a27a5990-dce5-446e-b9ee-006589ac9365",3,"exposure_a52f46fb-5629-4123-8fe4-5e9c7a9801b2",106.872727272727,118.754545454545,2024-08-01,6,"female","false","","",2024-02-05,2,90,0,"House","Marangaroo","6064","WA",1987-02-27,900,37,2,2.5,"cross","cross","cross","american staffordshire terrier, hungarian vizsla","false",1970-01-01,2024-02-06,"Morning (05:00 - 11:59)","exposure_a52f46fb-5629-4123-8fe4-5e9c7a9801b2",1
"1007","2024-02-05 00:00:00","covered_paid","Injuries","claim_266bfe8c-cc8f-4b70-bda8-2ec641f26ab4",1,"exposure_aa6cfd5c-fa0f-4776-8a42-d0965179da90",126.581818181818,249.136363636364,2024-08-01,7,"male","true","4-6 mo","",2024-01-16,14,80,100,"House","Carrum Downs","3201","VIC",1999-04-23,80100,24,1,1,"purebred","sighthound","italian greyhound","italian greyhound","true",1970-01-01,2024-01-16,"Evening (18:00 - 23:59)","exposure_aa6cfd5c-fa0f-4776-8a42-d0965179da90",1
"1008","2024-04-04 00:00:00","covered_paid","Other","claim_9a0145f3-5f65-4814-9715-6c259fd4f112",2,"exposure_b0c2f5e4-3c37-4a0d-88e2-beb68d5f87a8",88.8,189.581818181818,2024-08-01,6,"female","false","","",2024-02-03,3,90,100,"House","Mount Dandenong","3767","VIC",1967-10-07,90100,56,1,1,"purebred","terrier","west highland white terrier","west highland white terrier","false",1970-01-01,2024-02-04,"Evening (18:00 - 23:59)","exposure_b0c2f5e4-3c37-4a0d-88e2-beb68d5f87a8",1
"1009","2024-08-20 00:00:00","covered_paid","Injuries","claim_67ecc622-318f-42b2-b3e1-d458c7683288",1,"exposure_b3360fcc-88ae-45ee-b8dd-b3884a816e57",664.181818181818,1012.05454545455,2024-08-01,1,"female","false","","false",2024-07-17,8,80,200,"House","Valentine","2280","NSW",1986-09-17,80200,37,2,2,"cross","cross","cross","pugalier, american staffordshire terrier","true",1970-01-01,2024-07-18,"Morning (05:00 - 11:59)","exposure_b3360fcc-88ae-45ee-b8dd-b3884a816e57",1
